tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot
tt0101452,movie,Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,1991,93.0,"Adventure,Comedy,Fantasy",6.3,82966.0,{'en-US': 'A tyrant from the future creates evil android doubles of Bill and Ted and sends them back to eliminate the originals.'}
tt0101453,movie,Billy Bathgate,Billy Bathgate,1991,106.0,"Crime,Drama,Thriller",5.9,13078.0,"{'en-US': 'In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.'}"
tt0101458,movie,Until the End of the World,Bis ans Ende der Welt,1991,287.0,"Action,Drama,Sci-Fi",6.8,11895.0,"{'en-US': ""Claire and Eugene's relationship is falling apart, while a nuclear satellite threatens to fall out of orbit and destroy Earth. Claire travels the world when she meets Sam, a man with connections to technology that could change everything.""}"
tt0101507,movie,Boyz n the Hood,Boyz n the Hood,1991,112.0,"Crime,Drama",7.8,161761.0,"{'en-US': 'Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.'}"
tt0101516,movie,Bugsy,Bugsy,1991,136.0,"Biography,Crime,Drama",6.8,32044.0,"{'en-US': 'The true story of gangster Benjamin ""Bugsy"" Siegel, his tumultuous affair with the tough-talking Virginia Hill, and how he founded the Nevada-based city that would go on to be known as Las Vegas.'}"
tt0101540,movie,Cape Fear,Cape Fear,1991,128.0,"Crime,Thriller",7.3,226174.0,"{'en-US': 'A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.'}"
tt0101545,movie,Career Opportunities,Career Opportunities,1991,83.0,"Comedy,Romance",5.8,18993.0,{'en-US': 'Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.'}
tt0101587,movie,City Slickers,City Slickers,1991,113.0,"Comedy,Western",6.8,65616.0,"{'en-US': 'On the verge of turning 40, an unhappy Manhattan yuppie is roped into joining his two friends on a cattle drive in the southwest.'}"
tt0101605,movie,The Commitments,The Commitments,1991,118.0,"Comedy,Drama,Music",7.6,40468.0,"{'en-US': 'Jimmy Rabbitte, an unemployed Dublin boy, decides to put together a soul band made up entirely of the Irish working class.'}"
tt0101615,movie,Cool as Ice,Cool as Ice,1991,91.0,"Comedy,Drama,Music",3.0,10664.0,{'en-US': 'A rapper gets stuck in a small town and falls for a local girl whose family is in witness protection.'}
tt0101627,movie,Critters 3,Critters 3,1991,86.0,"Comedy,Horror,Sci-Fi",4.5,13859.0,{'en-US': 'The tiny fur ball aliens that will eat anything or anyone set their sights on a Los Angeles apartment tower.'}
tt0101635,movie,Curly Sue,Curly Sue,1991,101.0,"Comedy,Drama,Family",5.9,24118.0,"{'en-US': 'A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.'}"
tt0101640,movie,Raise the Red Lantern,Da hong denglong gaogao gua,1991,125.0,"Drama,Romance",8.1,36550.0,"{'en-US': ""China in the 1920s. After her father's death, Songlian is forced to marry the wealthy Master Chen. With three wives already, each living in a separate house, there is fierce competition for his attention and the privileges that are gained.""}"
tt0101649,movie,Thalapathi,Thalapathi,1991,157.0,"Action,Crime,Drama",8.5,14247.0,{'en-US': 'An orphan named Surya raised in a slum befriends a good crime boss named Devaraj and works for him. Their existence is threatened when a new honest district collector arrives.'}
tt0101669,movie,Dead Again,Dead Again,1991,107.0,"Crime,Drama,Mystery",6.8,31108.0,"{'en-US': 'A woman who has lost her memory is taken in by a Los Angeles orphanage, and a private eye is enlisted to track down her identity, but he soon finds that he might have a past life connection to her that endangers their lives.'}"
tt0101698,movie,Defending Your Life,Defending Your Life,1991,112.0,"Comedy,Drama,Fantasy",7.2,22321.0,"{'en-US': 'In an afterlife way-station resembling a major city, the lives of the recently deceased are examined in a court-like setting.'}"
tt0101700,movie,Delicatessen,Delicatessen,1991,99.0,"Comedy,Crime",7.5,92168.0,{'en-US': 'Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.'}
tt0101745,movie,Doc Hollywood,Doc Hollywood,1991,104.0,"Comedy,Drama,Romance",6.3,41475.0,{'en-US': 'A young doctor on his way across the country to a job interview crashes his car in a small town and is sentenced to work for several days at the town hospital.'}
tt0101748,movie,Dogfight,Dogfight,1991,94.0,"Comedy,Drama,Romance",7.3,10736.0,"{'en-US': 'Before leaving to fight in Vietnam, a group of teenagers play a game where they try to seduce the ugliest girl they can find.'}"
tt0101757,movie,Don't Tell Mom the Babysitter's Dead,Don't Tell Mom the Babysitter's Dead,1991,102.0,Comedy,6.3,39766.0,{'en-US': 'Five siblings are left alone all summer when their mom leaves town and the evil babysitter bites the dust.'}
tt0101761,movie,The Doors,The Doors,1991,140.0,"Biography,Drama,Music",7.2,103556.0,"{'en-US': ""Jim Morrison's life, from his LA film student days to his death in Paris. Val Kilmer delivers an uncanny portrayal, with vocals indistinguishable from Morrison's originals. It depicts Morrison's journey as the iconic 60s rock frontman.""}"
tt0101764,movie,Double Impact,Double Impact,1991,110.0,"Action,Crime",5.6,45713.0,"{'en-US': ""Twin brothers are separated when their parents are murdered but 25 years later they re-unite in order to avenge their parents' death.""}"
tt0101765,movie,The Double Life of Véronique,La double vie de Véronique,1991,98.0,"Drama,Fantasy,Music",7.6,55082.0,"{'en-US': ""Two parallel stories about two identical women; one living in Poland, the other in France. They don't know each other, but their lives are nevertheless profoundly connected.""}"
tt0101775,movie,Drop Dead Fred,Drop Dead Fred,1991,103.0,"Comedy,Drama,Fantasy",6.0,32692.0,{'en-US': 'A young woman finds her already unstable life rocked by the presence of a rambunctious imaginary friend from childhood.'}
tt0101786,movie,Dutch,Dutch,1991,107.0,"Comedy,Drama",6.5,14923.0,"{'en-US': ""To get to know his girlfriend's son, a working-class good guy volunteers to pick him up from his prep school, only to learn that he isn't the nicest young man.""}"
tt0101787,movie,Dying Young,Dying Young,1991,111.0,"Drama,Romance",6.0,17625.0,{'en-US': 'A caregiver falls in love with a terminally ill man.'}
tt0101821,movie,Ernest Scared Stupid,Ernest Scared Stupid,1991,91.0,"Comedy,Family,Fantasy",5.8,13411.0,"{'en-US': 'Ernest accidentally unleashes an ugly troll that plots to transform children into wooden dolls in the town of Briarville, Missouri.'}"
tt0101829,movie,Europa,Europa,1991,108.0,"Crime,Drama,Thriller",7.5,23931.0,"{'en-US': 'Just after World War II, an American takes a railway job in Germany, but finds his position politically sensitive with various people trying to use him.'}"
tt0101846,movie,F/X2,F/X2,1991,108.0,"Action,Thriller",5.9,12215.0,"{'en-US': ""A special effects man helps his girlfriend's ex, a cop, with a sting operation, where the ex gets killed. Something's off and he investigates with help from an ex-cop PI friend.""}"
tt0101862,movie,Father of the Bride,Father of the Bride,1991,105.0,"Comedy,Family,Romance",6.6,87757.0,"{'en-US': ""With his oldest daughter's wedding approaching, a father finds himself reluctant to let go.""}"
tt0101889,movie,The Fisher King,The Fisher King,1991,137.0,"Comedy,Drama,Fantasy",7.5,93792.0,"{'en-US': 'A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake.'}"
tt0101912,movie,Frankie and Johnny,Frankie and Johnny,1991,118.0,"Comedy,Drama,Romance",6.7,35941.0,"{'en-US': 'Johnny has just been released from prison, and gets a job in a café beside waitress Frankie. Frankie is a bit of a loner, but Johnny is determined their romance will blossom.'}"
tt0101917,movie,Freddy's Dead: The Final Nightmare,Freddy's Dead: The Final Nightmare,1991,89.0,"Fantasy,Horror",4.7,53294.0,"{'en-US': ""Dream-haunting Freddy Krueger returns once again to prowl the nightmares of Springwood's last surviving teenager, and of a woman whose personal connection to Krueger may mean his doom.""}"
tt0101921,movie,Fried Green Tomatoes,Fried Green Tomatoes,1991,130.0,Drama,7.7,87217.0,"{'en-US': 'Evelyn, an ordinary housewife, visits a nursing home and befriends the old lady Ninny. Together, they bond over stories from the past about two intrepid women of Whistle Stop Cafe.'}"
tt0101969,movie,Grand Canyon,Grand Canyon,1991,134.0,"Crime,Drama",6.8,17115.0,{'en-US': 'The fates of several people are randomly intertwining. Their sympathy of each other faces multiple differences in their lifestyles.'}
tt0101985,movie,A Brighter Summer Day,Guling jie shaonian sharen shijian,1991,237.0,"Crime,Drama,Romance",8.2,13918.0,"{'en-US': ""Based on a true story, primarily on a conflict between two youth gangs, a 14-year-old boy's girlfriend conflicts with the head of one gang for an unclear reason, until finally the conflict comes to a violent climax.""}"
tt0102004,movie,The Hard Way,The Hard Way,1991,111.0,"Action,Comedy,Crime",6.4,23092.0,"{'en-US': 'An action movie star researching a role is allowed to tag along with a hardboiled New York City policeman, who finds him superficial and irritating.'}"
tt0102005,movie,Harley Davidson and the Marlboro Man,Harley Davidson and the Marlboro Man,1991,98.0,"Action,Crime,Drama",6.1,23900.0,"{'en-US': ""Two lone riders hold up a bank's armoured car to save their friend's bar from imminent foreclosure. Soon, the mission goes awry when they discover the vehicle's unexpected cargo.""}"
tt0102015,movie,Hearts of Darkness: A Filmmaker's Apocalypse,Hearts of Darkness: A Filmmaker's Apocalypse,1991,96.0,Documentary,8.1,24396.0,"{'en-US': ""Documentary that chronicles how Francis Ford Coppola's Apocalypse Now (1979) was plagued by extraordinary script, shooting, budget, and casting problems - nearly destroying the life and career of the celebrated director.""}"
tt0102034,movie,Highlander II: The Quickening,Highlander II: The Quickening,1991,91.0,"Action,Adventure,Drama",4.2,49248.0,"{'en-US': 'In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield.'}"
tt0102057,movie,Hook,Hook,1991,142.0,"Adventure,Comedy,Family",6.8,281910.0,"{'en-US': 'When Captain James Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.'}"
tt0102059,movie,Hot Shots!,Hot Shots!,1991,85.0,"Action,Comedy",6.7,120530.0,{'en-US': 'A parody of Top Gun (1986) in which a talented but unstable fighter pilot must overcome the ghosts of his father and save a mission sabotaged by greedy weapons manufacturers.'}
tt0102070,movie,Hudson Hawk,Hudson Hawk,1991,100.0,"Action,Adventure,Comedy",5.7,62112.0,{'en-US': 'A cat burglar is forced to steal Da Vinci works of art for a world domination plot.'}
tt0102116,movie,The Indian Runner,The Indian Runner,1991,127.0,Drama,6.9,10070.0,{'en-US': 'Late-1960s tragedy of a policeman and his Vietnam veteran brother.'}
tt0102138,movie,JFK,JFK,1991,189.0,"Drama,History,Thriller",8.0,176014.0,"{'en-US': ""New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.""}"
tt0102164,movie,Johnny Stecchino,Johnny Stecchino,1991,102.0,"Comedy,Crime,Romance",7.2,11961.0,"{'en-US': 'A kindhearted but bumbling idiot who likes to steal bananas, is passed off for a snitch hiding from the mob.'}"
tt0102175,movie,Jungle Fever,Jungle Fever,1991,132.0,"Drama,Romance",6.6,20178.0,{'en-US': 'Friends and family of a married Black architect react in different ways to his affair with an Italian secretary.'}
tt0102181,movie,Kafka,Kafka,1991,98.0,"Drama,Mystery,Sci-Fi",6.8,10882.0,"{'en-US': 'Kafka works during the day at an insurance company, where events lead him to discover a mysterious underground society with strange suppressive goals.'}"
tt0102216,movie,King Ralph,King Ralph,1991,97.0,"Comedy,Romance",5.4,17423.0,{'en-US': 'A regular guy from America becomes king of England after a royal wipe-out puts him next in line.'}
tt0102250,movie,L.A. Story,L.A. Story,1991,95.0,"Comedy,Drama,Fantasy",6.7,35195.0,"{'en-US': 'With the help of a talking freeway billboard, a wacky weatherman tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early 1990s Los Angeles.'}"
tt0102266,movie,The Last Boy Scout,The Last Boy Scout,1991,105.0,"Action,Comedy,Crime",7.0,116139.0,"{'en-US': ""A private detective's protected female witness is murdered, prompting him and the victim's boyfriend to investigate the crime that leads to a corrupt politician and a crooked football team owner.""}"
tt0102293,movie,Riki-Oh: The Story of Ricky,Lik wong,1991,91.0,"Action,Comedy,Crime",7.0,15861.0,"{'en-US': 'Riki-Oh, a young man who has superhuman strength, is incarcerated in a private prison, where inmates are treated like slaves. He is forced to use his unstoppable form of martial arts to destroy the corrupt officials and their lackeys.'}"
tt0102303,movie,Life Stinks,Life Stinks,1991,92.0,Comedy,5.9,11772.0,"{'en-US': 'A filthy-rich businessman bets a corporate rival that he can live on the streets of L.A. without the comforts of home or money, but it proves to be tougher than he thought.'}"
tt0102307,movie,Light Sleeper,Light Sleeper,1992,103.0,"Crime,Drama",6.9,10638.0,{'en-US': 'A drug dealer reconsiders his profession when his boss plans to go straight and an old flame reappears.'}
tt0102316,movie,Little Man Tate,Little Man Tate,1991,99.0,Drama,6.6,16874.0,"{'en-US': 'A single mother raises a child prodigy on her own, struggling to give him every opportunity he needs to express his gift.'}"
tt0102343,movie,Love Potion No. 9,Love Potion No. 9,1992,92.0,"Comedy,Fantasy,Romance",5.7,15595.0,{'en-US': 'Two scientists who are hopeless with the opposite sex experiment with a substance that makes them irresistible to anyone who hears them speak.'}
tt0102370,movie,Madonna: Truth or Dare,Madonna: Truth or Dare,1991,120.0,"Documentary,Music",6.4,10273.0,{'en-US': 'Documentary following singer Madonna on her controversial Blonde Ambition tour in 1990.'}
