tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0099871,movie,Jacob's Ladder,Jacob's Ladder,1990,113,"Drama,Horror,Mystery",7.4,123274.0
tt0099892,movie,Joe Versus the Volcano,Joe Versus the Volcano,1990,102,"Comedy,Romance",5.9,40907.0
tt0099938,movie,Kindergarten Cop,Kindergarten Cop,1990,111,"Action,Comedy,Crime",6.3,168425.0
tt0099939,movie,King of New York,King of New York,1990,103,"Crime,Thriller",6.9,45034.0
tt0099994,movie,Leatherface: Texas Chainsaw Massacre III,Leatherface: Texas Chainsaw Massacre III,1990,85,"Horror,Thriller",5.0,20486.0
tt0100024,movie,Life Is Sweet,Life Is Sweet,1990,103,"Comedy,Drama",7.4,11747.0
tt0100029,movie,Lionheart,Lionheart,1990,108,"Action,Crime,Drama",6.2,41451.0
tt0100050,movie,Look Who's Talking Too,Look Who's Talking Too,1990,81,"Comedy,Family,Romance",4.7,49826.0
tt0100054,movie,Lord of the Flies,Lord of the Flies,1990,90,"Adventure,Drama,Thriller",6.4,35224.0
tt0100112,movie,The Hairdresser's Husband,Le mari de la coiffeuse,1990,82,"Comedy,Drama,Romance",7.1,10730.0
tt0100114,movie,Marked for Death,Marked for Death,1990,93,"Action,Crime,Drama",5.9,25264.0
tt0100133,movie,Memphis Belle,Memphis Belle,1990,107,"Action,Drama,War",6.9,31363.0
tt0100135,movie,Men at Work,Men at Work,1990,98,"Action,Comedy,Crime",5.9,28307.0
tt0100140,movie,Mermaids,Mermaids,1990,110,"Comedy,Drama,Romance",6.7,38129.0
tt0100143,movie,Miami Blues,Miami Blues,1990,97,"Comedy,Crime,Drama",6.4,10822.0
tt0100150,movie,Miller's Crossing,Miller's Crossing,1990,115,"Crime,Drama,Thriller",7.7,145669.0
tt0100157,movie,Misery,Misery,1990,107,"Drama,Thriller",7.8,249179.0
tt0100168,movie,Mo' Better Blues,Mo' Better Blues,1990,130,"Drama,Music,Romance",6.7,14213.0
tt0100201,movie,Mr. Destiny,Mr. Destiny,1990,116,"Comedy,Fantasy,Romance",6.4,13882.0
tt0100212,movie,My Blue Heaven,My Blue Heaven,1990,97,"Comedy,Crime",6.2,23171.0
tt0100224,movie,Narrow Margin,Narrow Margin,1990,97,"Action,Crime,Thriller",6.6,11370.0
tt0100232,movie,Navy Seals,Navy Seals,1990,113,"Action,Adventure,Thriller",5.6,18784.0
tt0100234,movie,Close-Up,Nema-ye nazdik,1990,98,"Biography,Crime,Drama",8.2,24861.0
tt0100240,movie,The NeverEnding Story II: The Next Chapter,The Neverending Story II: The Next Chapter,1990,89,"Adventure,Drama,Family",5.1,28258.0
tt0100258,movie,Night of the Living Dead,Night of the Living Dead,1990,92,Horror,6.8,47201.0
tt0100260,movie,Nightbreed,Nightbreed,1990,102,"Action,Fantasy,Horror",6.5,27661.0
tt0100263,movie,La Femme Nikita,Nikita,1990,117,"Action,Crime,Drama",7.3,78993.0
tt0100318,movie,Pacific Heights,Pacific Heights,1990,102,"Drama,Mystery,Thriller",6.4,23998.0
tt0100332,movie,Paris Is Burning,Paris Is Burning,1990,78,Documentary,8.2,19217.0
tt0100395,movie,Postcards from the Edge,Postcards from the Edge,1990,101,"Comedy,Drama",6.7,20425.0
tt0100403,movie,Predator 2,Predator 2,1990,108,"Action,Horror,Sci-Fi",6.3,190784.0
tt0100404,movie,Presumed Innocent,Presumed Innocent,1990,127,"Mystery,Thriller",6.9,49974.0
tt0100405,movie,Pretty Woman,Pretty Woman,1990,119,"Comedy,Romance",7.1,384805.0
tt0100419,movie,Problem Child,Problem Child,1990,81,"Comedy,Family",5.5,34223.0
tt0100436,movie,Pump Up the Volume,Pump Up the Volume,1990,102,"Comedy,Drama,Music",7.2,32228.0
tt0100449,movie,Quick Change,Quick Change,1990,89,"Comedy,Crime",6.8,23208.0
tt0100475,movie,Repossessed,Repossessed,1990,80,"Comedy,Fantasy,Horror",4.8,10372.0
tt0100477,movie,The Rescuers Down Under,The Rescuers Down Under,1990,77,"Adventure,Animation,Comedy",6.8,49172.0
tt0100485,movie,Revenge,Revenge,1990,124,"Action,Crime,Drama",6.2,21789.0
tt0100486,movie,Reversal of Fortune,Reversal of Fortune,1990,111,"Biography,Drama,Mystery",7.2,20213.0
tt0100502,movie,RoboCop 2,RoboCop 2,1990,117,"Action,Crime,Sci-Fi",5.8,96477.0
tt0100507,movie,Rocky V,Rocky V,1990,104,"Drama,Sport",5.4,155666.0
tt0100514,movie,The Rookie,The Rookie,1990,120,"Action,Crime,Drama",5.9,30288.0
tt0100519,movie,Rosencrantz & Guildenstern Are Dead,Rosencrantz & Guildenstern Are Dead,1990,117,"Comedy,Drama",7.3,24499.0
tt0100530,movie,The Russia House,The Russia House,1990,123,"Drama,Romance,Thriller",6.1,18741.0
tt0100594,movie,The Sheltering Sky,The Sheltering Sky,1990,138,"Adventure,Drama",6.7,14286.0
tt0100685,movie,State of Grace,State of Grace,1990,134,"Action,Crime,Drama",7.2,27096.0
tt0100740,movie,Tales from the Darkside: The Movie,Tales from the Darkside: The Movie,1990,93,"Comedy,Fantasy,Horror",6.2,20152.0
tt0100758,movie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,1990,93,"Action,Adventure,Comedy",6.8,108344.0
tt0100802,movie,Total Recall,Total Recall,1990,113,"Action,Adventure,Sci-Fi",7.5,367527.0
tt0100814,movie,Tremors,Tremors,1990,96,"Comedy,Horror",7.2,158156.0
tt0100828,movie,The Two Jakes,The Two Jakes,1990,137,"Crime,Drama,Mystery",6.1,16162.0
tt0100928,movie,White Hunter Black Heart,White Hunter Black Heart,1990,112,"Adventure,Drama",6.5,13720.0
tt0100935,movie,Wild at Heart,Wild at Heart,1990,125,"Crime,Drama,Thriller",7.2,107326.0
tt0100944,movie,The Witches,The Witches,1990,91,"Adventure,Comedy,Family",6.8,57039.0
tt0100994,movie,Young Guns II,Young Guns II,1990,104,"Action,Drama,Western",6.5,40361.0
tt0100998,movie,Dreams,Yume,1990,119,"Drama,Fantasy",7.7,30853.0
tt0101258,movie,Days of Being Wild,Ah fei jing juen,1990,94,"Crime,Drama,Romance",7.4,26997.0
tt0101272,movie,The Addams Family,The Addams Family,1991,99,"Comedy,Fantasy",7.0,190770.0
tt0101316,movie,The Lover,L'amant,1992,115,"Biography,Drama,Romance",6.8,24387.0
tt0101318,movie,The Lovers on the Bridge,Les amants du Pont-Neuf,1991,125,"Drama,Romance",7.6,16238.0
tt0101329,movie,An American Tail: Fievel Goes West,An American Tail: Fievel Goes West,1991,75,"Adventure,Animation,Family",6.5,29287.0
tt0101393,movie,Backdraft,Backdraft,1991,137,"Action,Drama,Mystery",6.7,90707.0
tt0101410,movie,Barton Fink,Barton Fink,1991,116,"Comedy,Drama,Thriller",7.6,132224.0
tt0101414,movie,Beauty and the Beast,Beauty and the Beast,1991,84,"Animation,Family,Fantasy",8.0,492319.0
tt0101452,movie,Bill & Ted's Bogus Journey,Bill & Ted's Bogus Journey,1991,93,"Adventure,Comedy,Fantasy",6.3,82966.0
tt0101453,movie,Billy Bathgate,Billy Bathgate,1991,106,"Crime,Drama,Thriller",5.9,13078.0
tt0101458,movie,Until the End of the World,Bis ans Ende der Welt,1991,287,"Action,Drama,Sci-Fi",6.8,11895.0
tt0101507,movie,Boyz n the Hood,Boyz n the Hood,1991,112,"Crime,Drama",7.8,161761.0
tt0101516,movie,Bugsy,Bugsy,1991,136,"Biography,Crime,Drama",6.8,32044.0
tt0101540,movie,Cape Fear,Cape Fear,1991,128,"Crime,Thriller",7.3,226174.0
tt0101545,movie,Career Opportunities,Career Opportunities,1991,83,"Comedy,Romance",5.8,18993.0
tt0101587,movie,City Slickers,City Slickers,1991,113,"Comedy,Western",6.8,65616.0
tt0101605,movie,The Commitments,The Commitments,1991,118,"Comedy,Drama,Music",7.6,40468.0
tt0101615,movie,Cool as Ice,Cool as Ice,1991,91,"Comedy,Drama,Music",3.0,10664.0
tt0101627,movie,Critters 3,Critters 3,1991,86,"Comedy,Horror,Sci-Fi",4.5,13859.0
tt0101635,movie,Curly Sue,Curly Sue,1991,101,"Comedy,Drama,Family",5.9,24118.0
tt0101640,movie,Raise the Red Lantern,Da hong denglong gaogao gua,1991,125,"Drama,Romance",8.1,36550.0
tt0101649,movie,Thalapathi,Thalapathi,1991,157,"Action,Crime,Drama",8.5,14247.0
tt0101669,movie,Dead Again,Dead Again,1991,107,"Crime,Drama,Mystery",6.8,31108.0
tt0101698,movie,Defending Your Life,Defending Your Life,1991,112,"Comedy,Drama,Fantasy",7.2,22321.0
tt0101700,movie,Delicatessen,Delicatessen,1991,99,"Comedy,Crime",7.5,92168.0
tt0101745,movie,Doc Hollywood,Doc Hollywood,1991,104,"Comedy,Drama,Romance",6.3,41475.0
tt0101748,movie,Dogfight,Dogfight,1991,94,"Comedy,Drama,Romance",7.3,10736.0
tt0101757,movie,Don't Tell Mom the Babysitter's Dead,Don't Tell Mom the Babysitter's Dead,1991,102,Comedy,6.3,39766.0
tt0101761,movie,The Doors,The Doors,1991,140,"Biography,Drama,Music",7.2,103556.0
tt0101764,movie,Double Impact,Double Impact,1991,110,"Action,Crime",5.6,45713.0
tt0101765,movie,The Double Life of Véronique,La double vie de Véronique,1991,98,"Drama,Fantasy,Music",7.6,55082.0
tt0101775,movie,Drop Dead Fred,Drop Dead Fred,1991,103,"Comedy,Drama,Fantasy",6.0,32692.0
tt0101786,movie,Dutch,Dutch,1991,107,"Comedy,Drama",6.5,14923.0
tt0101787,movie,Dying Young,Dying Young,1991,111,"Drama,Romance",6.0,17625.0
tt0101821,movie,Ernest Scared Stupid,Ernest Scared Stupid,1991,91,"Comedy,Family,Fantasy",5.8,13411.0
tt0101829,movie,Europa,Europa,1991,108,"Crime,Drama,Thriller",7.5,23931.0
tt0101846,movie,F/X2,F/X2,1991,108,"Action,Thriller",5.9,12215.0
tt0101862,movie,Father of the Bride,Father of the Bride,1991,105,"Comedy,Family,Romance",6.6,87757.0
tt0101889,movie,The Fisher King,The Fisher King,1991,137,"Comedy,Drama,Fantasy",7.5,93792.0
tt0101912,movie,Frankie and Johnny,Frankie and Johnny,1991,118,"Comedy,Drama,Romance",6.7,35941.0
tt0101917,movie,Freddy's Dead: The Final Nightmare,Freddy's Dead: The Final Nightmare,1991,89,"Fantasy,Horror",4.7,53294.0
tt0101921,movie,Fried Green Tomatoes,Fried Green Tomatoes,1991,130,Drama,7.7,87217.0
tt0101969,movie,Grand Canyon,Grand Canyon,1991,134,"Crime,Drama",6.8,17115.0
tt0101985,movie,A Brighter Summer Day,Guling jie shaonian sharen shijian,1991,237,"Crime,Drama,Romance",8.2,13918.0
tt0102004,movie,The Hard Way,The Hard Way,1991,111,"Action,Comedy,Crime",6.4,23092.0
tt0102005,movie,Harley Davidson and the Marlboro Man,Harley Davidson and the Marlboro Man,1991,98,"Action,Crime,Drama",6.1,23900.0
tt0102015,movie,Hearts of Darkness: A Filmmaker's Apocalypse,Hearts of Darkness: A Filmmaker's Apocalypse,1991,96,Documentary,8.1,24396.0
tt0102034,movie,Highlander II: The Quickening,Highlander II: The Quickening,1991,91,"Action,Adventure,Drama",4.2,49248.0
tt0102057,movie,Hook,Hook,1991,142,"Adventure,Comedy,Family",6.8,281910.0
tt0102059,movie,Hot Shots!,Hot Shots!,1991,85,"Action,Comedy",6.7,120530.0
tt0102070,movie,Hudson Hawk,Hudson Hawk,1991,100,"Action,Adventure,Comedy",5.7,62112.0
tt0102116,movie,The Indian Runner,The Indian Runner,1991,127,Drama,6.9,10070.0
tt0102138,movie,JFK,JFK,1991,189,"Drama,History,Thriller",8.0,176014.0
tt0102164,movie,Johnny Stecchino,Johnny Stecchino,1991,102,"Comedy,Crime,Romance",7.2,11961.0
tt0102175,movie,Jungle Fever,Jungle Fever,1991,132,"Drama,Romance",6.6,20178.0
tt0102181,movie,Kafka,Kafka,1991,98,"Drama,Mystery,Sci-Fi",6.8,10882.0
tt0102216,movie,King Ralph,King Ralph,1991,97,"Comedy,Romance",5.4,17423.0
tt0102250,movie,L.A. Story,L.A. Story,1991,95,"Comedy,Drama,Fantasy",6.7,35195.0
tt0102266,movie,The Last Boy Scout,The Last Boy Scout,1991,105,"Action,Comedy,Crime",7.0,116139.0
tt0102293,movie,Riki-Oh: The Story of Ricky,Lik wong,1991,91,"Action,Comedy,Crime",7.0,15861.0
tt0102303,movie,Life Stinks,Life Stinks,1991,92,Comedy,5.9,11772.0
tt0102307,movie,Light Sleeper,Light Sleeper,1992,103,"Crime,Drama",6.9,10638.0
tt0102316,movie,Little Man Tate,Little Man Tate,1991,99,Drama,6.6,16874.0
tt0102343,movie,Love Potion No. 9,Love Potion No. 9,1992,92,"Comedy,Fantasy,Romance",5.7,15595.0
tt0102370,movie,Madonna: Truth or Dare,Madonna: Truth or Dare,1991,120,"Documentary,Music",6.4,10273.0
tt0102388,movie,The Man in the Moon,The Man in the Moon,1991,99,"Drama,Romance",7.2,20168.0
tt0102426,movie,Mediterraneo,Mediterraneo,1991,96,"Comedy,Drama,War",7.4,16970.0
tt0102443,movie,A Midnight Clear,A Midnight Clear,1992,108,"Drama,War",7.1,10186.0
tt0102469,movie,Mortal Thoughts,Mortal Thoughts,1991,103,"Mystery,Thriller",5.8,10139.0
tt0102492,movie,My Girl,My Girl,1991,102,"Comedy,Drama,Family",6.9,93019.0
tt0102494,movie,My Own Private Idaho,My Own Private Idaho,1991,104,Drama,6.9,64365.0
tt0102510,movie,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,1991,85,"Comedy,Crime",6.9,126768.0
tt0102511,movie,Naked Lunch,Naked Lunch,1991,115,"Drama,Mystery",6.9,58803.0
tt0102517,movie,Necessary Roughness,Necessary Roughness,1991,108,"Comedy,Sport",6.2,13522.0
tt0102526,movie,New Jack City,New Jack City,1991,97,"Action,Crime,Drama",6.6,40509.0
tt0102536,movie,Night on Earth,Night on Earth,1991,129,"Comedy,Drama",7.7,68628.0
tt0102555,movie,Not Without My Daughter,Not Without My Daughter,1991,116,"Drama,Thriller",6.5,15962.0
tt0102558,movie,Nothing But Trouble,Nothing But Trouble,1991,94,Comedy,5.1,28810.0
tt0102587,movie,Only Yesterday,Omohide poro poro,1991,119,"Animation,Drama,Romance",7.6,39774.0
tt0102592,movie,One False Move,One False Move,1991,105,"Crime,Drama,Thriller",7.1,15395.0
tt0102598,movie,Only the Lonely,Only the Lonely,1991,104,"Comedy,Romance",6.4,12843.0
tt0102603,movie,Oscar,Oscar,1991,109,"Comedy,Crime",6.5,35402.0
tt0102614,movie,Out for Justice,Out for Justice,1991,91,"Action,Crime,Drama",6.1,26797.0
tt0102685,movie,Point Break,Point Break,1991,122,"Action,Crime,Thriller",7.3,213136.0
tt0102713,movie,The Prince of Tides,The Prince of Tides,1991,132,"Drama,Romance",6.8,20598.0
tt0102719,movie,Problem Child 2,Problem Child 2,1991,90,"Comedy,Family",4.9,24472.0
tt0102724,tvMovie,Psycho IV: The Beginning,Psycho IV: The Beginning,1990,96,"Horror,Mystery,Thriller",5.4,10337.0
tt0102744,movie,Quigley Down Under,Quigley Down Under,1990,119,"Action,Adventure,Drama",6.9,25907.0
tt0102768,movie,Regarding Henry,Regarding Henry,1991,108,"Drama,Romance",6.7,35232.0
tt0102782,movie,Return to the Blue Lagoon,Return to the Blue Lagoon,1991,102,"Adventure,Drama,Romance",5.2,22438.0
tt0102789,movie,Ricochet,Ricochet,1991,102,"Action,Crime,Drama",6.2,21691.0
tt0102798,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,1991,143,"Action,Adventure,Drama",6.9,215379.0
tt0102802,movie,Rock-A-Doodle,Rock-A-Doodle,1991,77,"Adventure,Animation,Comedy",6.0,11066.0
tt0102803,movie,The Rocketeer,The Rocketeer,1991,108,"Action,Adventure,Family",6.6,63682.0
tt0102820,movie,Rush,Rush,1991,120,"Action,Crime,Drama",6.7,10380.0
tt0102900,movie,Shattered,Shattered,1991,98,"Crime,Drama,Mystery",6.5,12059.0
tt0102915,movie,Showdown in Little Tokyo,Showdown in Little Tokyo,1991,79,"Action,Comedy,Crime",6.1,21605.0
tt0102926,movie,The Silence of the Lambs,The Silence of the Lambs,1991,118,"Crime,Drama,Horror",8.6,1629034.0
tt0102943,movie,Slacker,Slacker,1990,97,"Comedy,Drama",7.0,24392.0
tt0102945,movie,Sleeping with the Enemy,Sleeping with the Enemy,1991,99,"Drama,Thriller",6.3,68421.0
tt0102951,movie,Soapdish,Soapdish,1991,97,"Comedy,Romance",6.6,18314.0
tt0102960,tvMovie,Sometimes They Come Back,Sometimes They Come Back,1991,97,"Drama,Horror,Thriller",5.7,12763.0
tt0102975,movie,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,1991,110,"Action,Adventure,Sci-Fi",7.2,82979.0
tt0102984,movie,Stone Cold,Stone Cold,1991,92,"Action,Crime,Drama",6.1,10602.0
tt0103003,movie,Suburban Commando,Suburban Commando,1991,90,"Action,Comedy,Sci-Fi",4.6,11598.0
tt0103016,movie,Switch,Switch,1991,103,"Comedy,Fantasy",5.8,10899.0
tt0103030,movie,High Heels,Tacones lejanos,1991,112,"Comedy,Drama,Romance",7.0,18181.0
tt0103060,movie,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,88,"Action,Adventure,Comedy",6.0,62562.0
tt0103064,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,1991,137,"Action,Adventure,Sci-Fi",8.6,1228471.0
tt0103074,movie,Thelma & Louise,Thelma & Louise,1991,130,"Adventure,Crime,Drama",7.6,183009.0
tt0103112,movie,Toy Soldiers,Toy Soldiers,1991,111,"Action,Drama,Thriller",6.6,26228.0
tt0103129,movie,Truly Madly Deeply,Truly Madly Deeply,1990,106,"Comedy,Drama,Fantasy",7.2,10320.0
tt0103130,movie,Trust,Trust,1990,107,"Comedy,Crime,Drama",7.4,12675.0
tt0103241,movie,What About Bob?,What About Bob?,1991,99,Comedy,7.0,76526.0
tt0103247,movie,White Fang,White Fang,1991,107,"Adventure,Drama,Family",6.7,23311.0
tt0103285,movie,Once Upon a Time in China,Wong Fei-Hung,1991,134,Action,7.2,20659.0
tt0103594,movie,1492: Conquest of Paradise,1492: Conquest of Paradise,1992,154,"Adventure,Biography,Drama",6.4,34002.0
tt0103596,movie,3 Ninjas,3 Ninjas,1992,84,"Action,Comedy,Family",5.3,24153.0
tt0103639,movie,Aladdin,Aladdin,1992,90,"Adventure,Animation,Comedy",8.0,485530.0
tt0103644,movie,Alien³,Alien³,1992,114,"Action,Horror,Sci-Fi",6.4,339688.0
tt0103671,movie,American Me,American Me,1992,125,"Biography,Crime,Drama",7.1,10970.0
tt0103747,movie,The Babe,The Babe,1992,115,"Biography,Drama,Sport",5.9,11850.0
tt0103759,movie,Bad Lieutenant,Bad Lieutenant,1992,96,"Crime,Drama,Thriller",7.0,50380.0
tt0103767,movie,Baraka,Baraka,1992,96,Documentary,8.5,42056.0
tt0103772,movie,Basic Instinct,Basic Instinct,1992,127,"Drama,Mystery,Thriller",7.1,231203.0
tt0103776,movie,Batman Returns,Batman Returns,1992,126,"Action,Crime,Fantasy",7.1,339306.0
tt0103786,movie,Beethoven,Beethoven,1992,87,"Comedy,Drama,Family",5.7,78800.0
tt0103791,movie,Belle Epoque,Belle Epoque,1992,109,"Comedy,Drama,Romance",7.1,11752.0
tt0103793,movie,Benny's Video,Benny's Video,1992,110,"Crime,Drama",7.1,19732.0
tt0103850,movie,Bob Roberts,Bob Roberts,1992,102,"Comedy,Drama",7.0,15978.0
tt0103855,movie,The Bodyguard,The Bodyguard,1992,129,"Drama,Music,Romance",6.4,153597.0
tt0103859,movie,Boomerang,Boomerang,1992,117,"Comedy,Drama,Romance",5.6,32410.0
tt0103873,movie,Dead Alive,Braindead,1992,104,"Comedy,Fantasy,Horror",7.5,106709.0
tt0103874,movie,Dracula,Bram Stoker's Dracula,1992,128,"Fantasy,Horror,Romance",7.4,255320.0
tt0103893,movie,Buffy the Vampire Slayer,Buffy the Vampire Slayer,1992,86,"Action,Comedy,Fantasy",5.7,51670.0
tt0103905,movie,Man Bites Dog,C'est arrivé près de chez vous,1992,95,"Comedy,Crime,Drama",7.4,44948.0
tt0103919,movie,Candyman,Candyman,1992,99,"Horror,Thriller",6.7,104962.0
tt0103923,movie,Captain America,Captain America,1990,97,"Action,Adventure,Sci-Fi",3.2,15632.0
tt0103924,movie,Captain Ron,Captain Ron,1992,100,"Adventure,Comedy",5.8,23728.0
tt0103939,movie,Chaplin,Chaplin,1992,143,"Biography,Comedy,Drama",7.5,63996.0
tt0103950,movie,City Hunter,Sing si lip yan,1993,100,"Action,Comedy,Crime",6.3,13056.0
tt0103956,movie,Child's Play 3,Child's Play 3,1991,90,"Horror,Thriller",5.2,48820.0
tt0103994,movie,Like Water for Chocolate,Como agua para chocolate,1992,105,"Drama,Romance",7.1,19711.0
tt0104009,movie,Cool World,Cool World,1992,102,"Animation,Comedy,Fantasy",4.8,25846.0
tt0104029,movie,Cronos,Cronos,1992,94,"Drama,Fantasy,Horror",6.7,34470.0
tt0104036,movie,The Crying Game,The Crying Game,1992,112,"Crime,Drama,Romance",7.2,61737.0
tt0104040,movie,The Cutting Edge,The Cutting Edge,1992,101,"Comedy,Drama,Romance",6.9,23688.0
tt0104070,movie,Death Becomes Her,Death Becomes Her,1992,104,"Comedy,Fantasy,Horror",6.7,141399.0
tt0104073,movie,Deep Cover,Deep Cover,1992,107,"Action,Crime,Thriller",7.0,15295.0
tt0104114,movie,The Distinguished Gentleman,The Distinguished Gentleman,1992,112,"Comedy,Crime",5.9,17436.0
tt0104181,movie,Wuthering Heights,Wuthering Heights,1992,105,"Drama,History,Romance",6.6,14780.0
tt0104187,movie,Encino Man,Encino Man,1992,88,Comedy,5.8,46799.0
tt0104231,movie,Far and Away,Far and Away,1992,140,"Adventure,Drama,Romance",6.6,70278.0
tt0104237,movie,Damage,Damage,1992,111,"Drama,Romance",6.7,21454.0
tt0104254,movie,FernGully: The Last Rainforest,FernGully: The Last Rainforest,1992,76,"Adventure,Animation,Family",6.6,35650.0
tt0104257,movie,A Few Good Men,A Few Good Men,1992,138,"Drama,Thriller",7.7,301337.0
tt0104265,movie,Final Analysis,Final Analysis,1992,124,"Drama,Thriller",5.9,15807.0
tt0104291,movie,Forever Young,Forever Young,1992,102,"Drama,Romance,Sci-Fi",6.4,51322.0
tt0104299,movie,Freejack,Freejack,1992,110,"Action,Crime,Sci-Fi",5.4,18111.0
tt0104346,movie,Gladiator,Gladiator,1992,101,"Action,Drama,Sport",6.5,11148.0
tt0104348,movie,Glengarry Glen Ross,Glengarry Glen Ross,1992,100,"Crime,Drama,Mystery",7.7,121714.0
tt0104389,movie,The Hand That Rocks the Cradle,The Hand That Rocks the Cradle,1992,110,"Drama,Thriller",6.7,50993.0
tt0104409,movie,Hellraiser III: Hell on Earth,Hellraiser III: Hell on Earth,1992,97,Horror,5.5,36586.0
tt0104412,movie,Hero,Hero,1992,119,"Comedy,Drama,Romance",6.5,24533.0
tt0104427,movie,Hoffa,Hoffa,1992,140,"Biography,Crime,Drama",6.6,25426.0
tt0104431,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,1992,120,"Adventure,Comedy,Crime",6.9,427953.0
tt0104437,movie,"Honey, I Blew Up the Kid","Honey, I Blew Up the Kid",1992,89,"Adventure,Comedy,Family",4.9,48135.0
tt0104438,movie,Honeymoon in Vegas,Honeymoon in Vegas,1992,96,"Comedy,Romance,Thriller",5.9,19763.0
tt0104452,movie,HouseSitter,Housesitter,1992,102,"Comedy,Romance",6.2,27803.0
tt0104454,movie,Howards End,Howards End,1992,142,"Drama,Romance",7.4,37267.0
tt0104466,movie,Husbands and Wives,Husbands and Wives,1992,108,"Comedy,Drama,Romance",7.5,32113.0
tt0104507,movie,Indochine,Indochine,1992,160,"Drama,Romance,War",7.0,11323.0
tt0104511,movie,Innocent Blood,Innocent Blood,1992,112,"Action,Comedy,Crime",6.2,11443.0
tt0104545,movie,"Jamón, Jamón",Jamón Jamón,1992,95,"Comedy,Drama,Romance",6.4,15766.0
tt0104549,movie,Jennifer 8,Jennifer Eight,1992,124,"Crime,Drama,Mystery",6.3,19062.0
tt0104558,movie,Supercop,Ging chaat goo si III: Chiu kup ging chaat,1992,91,"Action,Comedy,Crime",7.0,25405.0
tt0104561,movie,Jo Jeeta Wohi Sikandar,Jo Jeeta Wohi Sikandar,1992,174,"Comedy,Drama,Romance",8.1,24902.0
tt0104573,movie,Juice,Juice,1992,95,"Action,Crime,Drama",7.0,31779.0
tt0104647,movie,Kuffs,Kuffs,1992,102,"Action,Comedy,Crime",5.9,11950.0
tt0104652,movie,Porco Rosso,Kurenai no buta,1992,94,"Adventure,Animation,Comedy",7.7,109118.0
tt0104670,movie,Ladybugs,Ladybugs,1992,90,"Comedy,Sport",5.5,10930.0
